Country,Year,Value,Rainfall,Temperature,Area Code,Item,Yield
India,1992,70791.0,1083,27.24,100.0,Wheat,23940.0
India,1992,70791.0,1083,25.41,100.0,Cassava,232463.0
India,1992,70791.0,1083,25.41,100.0,Maize,16758.0
India,1992,70791.0,1083,25.41,100.0,Potatoes,160294.0
India,1992,70791.0,1083,25.41,100.0,"Rice, paddy",26092.0
India,1992,70791.0,1083,25.41,100.0,Sorghum,9820.0
India,1992,70791.0,1083,25.41,100.0,Soybeans,8947.0
India,1992,70791.0,1083,25.41,100.0,Sweet potatoes,82835.0
India,1992,70791.0,1083,25.41,100.0,Wheat,23940.0
India,1992,70791.0,1083,25.73,100.0,Cassava,232463.0
India,1992,70791.0,1083,25.73,100.0,Maize,16758.0
India,1992,70791.0,1083,25.73,100.0,Potatoes,160294.0
India,1992,70791.0,1083,25.73,100.0,"Rice, paddy",26092.0
India,1992,70791.0,1083,25.73,100.0,Sorghum,9820.0
India,1992,70791.0,1083,25.73,100.0,Soybeans,8947.0
India,1992,70791.0,1083,25.73,100.0,Sweet potatoes,82835.0
India,1992,70791.0,1083,25.73,100.0,Wheat,23940.0
India,1992,70791.0,1083,25.27,100.0,Cassava,232463.0
India,1992,70791.0,1083,25.27,100.0,Maize,16758.0
India,1992,70791.0,1083,25.27,100.0,Potatoes,160294.0
India,1992,70791.0,1083,25.27,100.0,"Rice, paddy",26092.0
India,1992,70791.0,1083,25.27,100.0,Sorghum,9820.0
India,1992,70791.0,1083,25.27,100.0,Soybeans,8947.0
India,1992,70791.0,1083,25.27,100.0,Sweet potatoes,82835.0
India,1992,70791.0,1083,25.27,100.0,Wheat,23940.0
India,1992,70791.0,1083,23.79,100.0,Cassava,232463.0
India,1992,70791.0,1083,23.79,100.0,Maize,16758.0
India,1992,70791.0,1083,23.79,100.0,Potatoes,160294.0
India,1992,70791.0,1083,23.79,100.0,"Rice, paddy",26092.0
India,1992,70791.0,1083,23.79,100.0,Sorghum,9820.0
India,1992,70791.0,1083,23.79,100.0,Soybeans,8947.0
India,1992,70791.0,1083,23.79,100.0,Sweet potatoes,82835.0
India,1992,70791.0,1083,23.79,100.0,Wheat,23940.0
India,1992,70791.0,1083,26.32,100.0,Cassava,232463.0
India,1992,70791.0,1083,26.32,100.0,Maize,16758.0
India,1992,70791.0,1083,26.32,100.0,Potatoes,160294.0
India,1992,70791.0,1083,26.32,100.0,"Rice, paddy",26092.0
India,1992,70791.0,1083,26.32,100.0,Sorghum,9820.0
India,1992,70791.0,1083,26.32,100.0,Soybeans,8947.0
India,1992,70791.0,1083,26.32,100.0,Sweet potatoes,82835.0
India,1992,70791.0,1083,26.32,100.0,Wheat,23940.0
India,1992,70791.0,1083,25.52,100.0,Cassava,232463.0
India,1992,70791.0,1083,25.52,100.0,Maize,16758.0
India,1992,70791.0,1083,25.52,100.0,Potatoes,160294.0
India,1992,70791.0,1083,25.52,100.0,"Rice, paddy",26092.0
India,1992,70791.0,1083,25.52,100.0,Sorghum,9820.0
India,1992,70791.0,1083,25.52,100.0,Soybeans,8947.0
India,1992,70791.0,1083,25.52,100.0,Sweet potatoes,82835.0
India,1992,70791.0,1083,25.52,100.0,Wheat,23940.0
India,1992,70791.0,1083,25.58,100.0,Cassava,232463.0
India,1992,70791.0,1083,25.58,100.0,Maize,16758.0
India,1992,70791.0,1083,25.58,100.0,Potatoes,160294.0
India,1992,70791.0,1083,25.58,100.0,"Rice, paddy",26092.0
India,1992,70791.0,1083,25.58,100.0,Sorghum,9820.0
India,1992,70791.0,1083,25.58,100.0,Soybeans,8947.0
India,1992,70791.0,1083,25.58,100.0,Sweet potatoes,82835.0
India,1992,70791.0,1083,25.58,100.0,Wheat,23940.0
India,1992,70791.0,1083,25.14,100.0,Cassava,232463.0
India,1992,70791.0,1083,25.14,100.0,Maize,16758.0
India,1992,70791.0,1083,25.14,100.0,Potatoes,160294.0
India,1992,70791.0,1083,25.14,100.0,"Rice, paddy",26092.0
India,1992,70791.0,1083,25.14,100.0,Sorghum,9820.0
India,1992,70791.0,1083,25.14,100.0,Soybeans,8947.0
India,1992,70791.0,1083,25.14,100.0,Sweet potatoes,82835.0
India,1992,70791.0,1083,25.14,100.0,Wheat,23940.0
India,1992,70791.0,1083,26.37,100.0,Cassava,232463.0
India,1992,70791.0,1083,26.37,100.0,Maize,16758.0
India,1992,70791.0,1083,26.37,100.0,Potatoes,160294.0
India,1992,70791.0,1083,26.37,100.0,"Rice, paddy",26092.0
India,1992,70791.0,1083,26.37,100.0,Sorghum,9820.0
India,1992,70791.0,1083,26.37,100.0,Soybeans,8947.0
India,1992,70791.0,1083,26.37,100.0,Sweet potatoes,82835.0
India,1992,70791.0,1083,26.37,100.0,Wheat,23940.0
India,1992,70791.0,1083,24.62,100.0,Cassava,232463.0
India,1992,70791.0,1083,24.62,100.0,Maize,16758.0
India,1992,70791.0,1083,24.62,100.0,Potatoes,160294.0
India,1992,70791.0,1083,24.62,100.0,"Rice, paddy",26092.0
India,1992,70791.0,1083,24.62,100.0,Sorghum,9820.0
India,1992,70791.0,1083,24.62,100.0,Soybeans,8947.0
India,1992,70791.0,1083,24.62,100.0,Sweet potatoes,82835.0
India,1992,70791.0,1083,24.62,100.0,Wheat,23940.0
India,1992,70791.0,1083,26.78,100.0,Cassava,232463.0
India,1992,70791.0,1083,26.78,100.0,Maize,16758.0
India,1992,70791.0,1083,26.78,100.0,Potatoes,160294.0
India,1992,70791.0,1083,26.78,100.0,"Rice, paddy",26092.0
India,1992,70791.0,1083,26.78,100.0,Sorghum,9820.0
India,1992,70791.0,1083,26.78,100.0,Soybeans,8947.0
India,1992,70791.0,1083,26.78,100.0,Sweet potatoes,82835.0
India,1992,70791.0,1083,26.78,100.0,Wheat,23940.0
India,1992,70791.0,1083,26.78,100.0,Cassava,232463.0
India,1992,70791.0,1083,26.78,100.0,Maize,16758.0
India,1992,70791.0,1083,26.78,100.0,Potatoes,160294.0
India,1992,70791.0,1083,26.78,100.0,"Rice, paddy",26092.0
India,1992,70791.0,1083,26.78,100.0,Sorghum,9820.0
India,1992,70791.0,1083,26.78,100.0,Soybeans,8947.0
India,1992,70791.0,1083,26.78,100.0,Sweet potatoes,82835.0
India,1992,70791.0,1083,26.78,100.0,Wheat,23940.0
India,1992,70791.0,1083,25.89,100.0,Cassava,232463.0
India,1992,70791.0,1083,25.89,100.0,Maize,16758.0
India,1992,70791.0,1083,25.89,100.0,Potatoes,160294.0
India,1992,70791.0,1083,25.89,100.0,"Rice, paddy",26092.0
India,1992,70791.0,1083,25.89,100.0,Sorghum,9820.0
India,1992,70791.0,1083,25.89,100.0,Soybeans,8947.0
India,1992,70791.0,1083,25.89,100.0,Sweet potatoes,82835.0
India,1992,70791.0,1083,25.89,100.0,Wheat,23940.0
India,1993,66388.0,1083,25.88,100.0,Cassava,230430.0
India,1993,66388.0,1083,25.88,100.0,Maize,16015.0
India,1993,66388.0,1083,25.88,100.0,Potatoes,149024.0
India,1993,66388.0,1083,25.88,100.0,"Rice, paddy",28303.0
India,1993,66388.0,1083,25.88,100.0,Sorghum,8981.0
India,1993,66388.0,1083,25.88,100.0,Soybeans,10857.0
India,1993,66388.0,1083,25.88,100.0,Sweet potatoes,85962.0
India,1993,66388.0,1083,25.88,100.0,Wheat,23267.0
India,1993,66388.0,1083,27.46,100.0,Cassava,230430.0
India,1993,66388.0,1083,27.46,100.0,Maize,16015.0
India,1993,66388.0,1083,27.46,100.0,Potatoes,149024.0
India,1993,66388.0,1083,27.46,100.0,"Rice, paddy",28303.0
India,1993,66388.0,1083,27.46,100.0,Sorghum,8981.0
India,1993,66388.0,1083,27.46,100.0,Soybeans,10857.0
India,1993,66388.0,1083,27.46,100.0,Sweet potatoes,85962.0
India,1993,66388.0,1083,27.46,100.0,Wheat,23267.0
India,1993,66388.0,1083,26.1,100.0,Cassava,230430.0
India,1993,66388.0,1083,26.1,100.0,Maize,16015.0
India,1993,66388.0,1083,26.1,100.0,Potatoes,149024.0
India,1993,66388.0,1083,26.1,100.0,"Rice, paddy",28303.0
India,1993,66388.0,1083,26.1,100.0,Sorghum,8981.0
India,1993,66388.0,1083,26.1,100.0,Soybeans,10857.0
India,1993,66388.0,1083,26.1,100.0,Sweet potatoes,85962.0
India,1993,66388.0,1083,26.1,100.0,Wheat,23267.0
India,1993,66388.0,1083,24.34,100.0,Cassava,230430.0
India,1993,66388.0,1083,24.34,100.0,Maize,16015.0
India,1993,66388.0,1083,24.34,100.0,Potatoes,149024.0
India,1993,66388.0,1083,24.34,100.0,"Rice, paddy",28303.0
India,1993,66388.0,1083,24.34,100.0,Sorghum,8981.0
India,1993,66388.0,1083,24.34,100.0,Soybeans,10857.0
India,1993,66388.0,1083,24.34,100.0,Sweet potatoes,85962.0
India,1993,66388.0,1083,24.34,100.0,Wheat,23267.0
India,1993,66388.0,1083,25.22,100.0,Cassava,230430.0
India,1993,66388.0,1083,25.22,100.0,Maize,16015.0
India,1993,66388.0,1083,25.22,100.0,Potatoes,149024.0
India,1993,66388.0,1083,25.22,100.0,"Rice, paddy",28303.0
India,1993,66388.0,1083,25.22,100.0,Sorghum,8981.0
India,1993,66388.0,1083,25.22,100.0,Soybeans,10857.0
India,1993,66388.0,1083,25.22,100.0,Sweet potatoes,85962.0
India,1993,66388.0,1083,25.22,100.0,Wheat,23267.0
India,1993,66388.0,1083,25.75,100.0,Cassava,230430.0
India,1993,66388.0,1083,25.75,100.0,Maize,16015.0
India,1993,66388.0,1083,25.75,100.0,Potatoes,149024.0
India,1993,66388.0,1083,25.75,100.0,"Rice, paddy",28303.0
India,1993,66388.0,1083,25.75,100.0,Sorghum,8981.0
India,1993,66388.0,1083,25.75,100.0,Soybeans,10857.0
India,1993,66388.0,1083,25.75,100.0,Sweet potatoes,85962.0
India,1993,66388.0,1083,25.75,100.0,Wheat,23267.0
India,1993,66388.0,1083,25.92,100.0,Cassava,230430.0
India,1993,66388.0,1083,25.92,100.0,Maize,16015.0
India,1993,66388.0,1083,25.92,100.0,Potatoes,149024.0
India,1993,66388.0,1083,25.92,100.0,"Rice, paddy",28303.0
India,1993,66388.0,1083,25.92,100.0,Sorghum,8981.0
India,1993,66388.0,1083,25.92,100.0,Soybeans,10857.0
India,1993,66388.0,1083,25.92,100.0,Sweet potatoes,85962.0
India,1993,66388.0,1083,25.92,100.0,Wheat,23267.0
India,1993,66388.0,1083,26.34,100.0,Cassava,230430.0
India,1993,66388.0,1083,26.34,100.0,Maize,16015.0
India,1993,66388.0,1083,26.34,100.0,Potatoes,149024.0
India,1993,66388.0,1083,26.34,100.0,"Rice, paddy",28303.0
India,1993,66388.0,1083,26.34,100.0,Sorghum,8981.0
India,1993,66388.0,1083,26.34,100.0,Soybeans,10857.0
India,1993,66388.0,1083,26.34,100.0,Sweet potatoes,85962.0
India,1993,66388.0,1083,26.34,100.0,Wheat,23267.0
India,1993,66388.0,1083,27.24,100.0,Cassava,230430.0
India,1993,66388.0,1083,27.24,100.0,Maize,16015.0
India,1993,66388.0,1083,27.24,100.0,Potatoes,149024.0
India,1993,66388.0,1083,27.24,100.0,"Rice, paddy",28303.0
India,1993,66388.0,1083,27.24,100.0,Sorghum,8981.0
India,1993,66388.0,1083,27.24,100.0,Soybeans,10857.0
India,1993,66388.0,1083,27.24,100.0,Sweet potatoes,85962.0
India,1993,66388.0,1083,27.24,100.0,Wheat,23267.0
India,1993,66388.0,1083,25.5,100.0,Cassava,230430.0
India,1993,66388.0,1083,25.5,100.0,Maize,16015.0
India,1993,66388.0,1083,25.5,100.0,Potatoes,149024.0
India,1993,66388.0,1083,25.5,100.0,"Rice, paddy",28303.0
India,1993,66388.0,1083,25.5,100.0,Sorghum,8981.0
India,1993,66388.0,1083,25.5,100.0,Soybeans,10857.0
India,1993,66388.0,1083,25.5,100.0,Sweet potatoes,85962.0
India,1993,66388.0,1083,25.5,100.0,Wheat,23267.0
India,1993,66388.0,1083,26.32,100.0,Cassava,230430.0
India,1993,66388.0,1083,26.32,100.0,Maize,16015.0
India,1993,66388.0,1083,26.32,100.0,Potatoes,149024.0
India,1993,66388.0,1083,26.32,100.0,"Rice, paddy",28303.0
India,1993,66388.0,1083,26.32,100.0,Sorghum,8981.0
India,1993,66388.0,1083,26.32,100.0,Soybeans,10857.0
India,1993,66388.0,1083,26.32,100.0,Sweet potatoes,85962.0
India,1993,66388.0,1083,26.32,100.0,Wheat,23267.0
India,1993,66388.0,1083,25.27,100.0,Cassava,230430.0
India,1993,66388.0,1083,25.27,100.0,Maize,16015.0
India,1993,66388.0,1083,25.27,100.0,Potatoes,149024.0
India,1993,66388.0,1083,25.27,100.0,"Rice, paddy",28303.0
India,1993,66388.0,1083,25.27,100.0,Sorghum,8981.0
India,1993,66388.0,1083,25.27,100.0,Soybeans,10857.0
India,1993,66388.0,1083,25.27,100.0,Sweet potatoes,85962.0
India,1993,66388.0,1083,25.27,100.0,Wheat,23267.0
India,1993,66388.0,1083,24.34,100.0,Cassava,230430.0
India,1993,66388.0,1083,24.34,100.0,Maize,16015.0
India,1993,66388.0,1083,24.34,100.0,Potatoes,149024.0
India,1993,66388.0,1083,24.34,100.0,"Rice, paddy",28303.0
India,1993,66388.0,1083,24.34,100.0,Sorghum,8981.0
India,1993,66388.0,1083,24.34,100.0,Soybeans,10857.0
India,1993,66388.0,1083,24.34,100.0,Sweet potatoes,85962.0
India,1993,66388.0,1083,24.34,100.0,Wheat,23267.0
India,1993,66388.0,1083,26.07,100.0,Cassava,230430.0
India,1993,66388.0,1083,26.07,100.0,Maize,16015.0
India,1993,66388.0,1083,26.07,100.0,Potatoes,149024.0
India,1993,66388.0,1083,26.07,100.0,"Rice, paddy",28303.0
India,1993,66388.0,1083,26.07,100.0,Sorghum,8981.0
India,1993,66388.0,1083,26.07,100.0,Soybeans,10857.0
India,1993,66388.0,1083,26.07,100.0,Sweet potatoes,85962.0
India,1993,66388.0,1083,26.07,100.0,Wheat,23267.0
India,1993,66388.0,1083,25.92,100.0,Cassava,230430.0
India,1993,66388.0,1083,25.92,100.0,Maize,16015.0
India,1993,66388.0,1083,25.92,100.0,Potatoes,149024.0
India,1993,66388.0,1083,25.92,100.0,"Rice, paddy",28303.0
India,1993,66388.0,1083,25.92,100.0,Sorghum,8981.0
India,1993,66388.0,1083,25.92,100.0,Soybeans,10857.0
India,1993,66388.0,1083,25.92,100.0,Sweet potatoes,85962.0
India,1993,66388.0,1083,25.92,100.0,Wheat,23267.0
India,1993,66388.0,1083,25.66,100.0,Cassava,230430.0
India,1993,66388.0,1083,25.66,100.0,Maize,16015.0
India,1993,66388.0,1083,25.66,100.0,Potatoes,149024.0
India,1993,66388.0,1083,25.66,100.0,"Rice, paddy",28303.0
India,1993,66388.0,1083,25.66,100.0,Sorghum,8981.0
India,1993,66388.0,1083,25.66,100.0,Soybeans,10857.0
India,1993,66388.0,1083,25.66,100.0,Sweet potatoes,85962.0
India,1993,66388.0,1083,25.66,100.0,Wheat,23267.0
India,1993,66388.0,1083,25.06,100.0,Cassava,230430.0
India,1993,66388.0,1083,25.06,100.0,Maize,16015.0
India,1993,66388.0,1083,25.06,100.0,Potatoes,149024.0
India,1993,66388.0,1083,25.06,100.0,"Rice, paddy",28303.0
India,1993,66388.0,1083,25.06,100.0,Sorghum,8981.0
India,1993,66388.0,1083,25.06,100.0,Soybeans,10857.0
India,1993,66388.0,1083,25.06,100.0,Sweet potatoes,85962.0
India,1993,66388.0,1083,25.06,100.0,Wheat,23267.0
India,1993,66388.0,1083,27.07,100.0,Cassava,230430.0
India,1993,66388.0,1083,27.07,100.0,Maize,16015.0
India,1993,66388.0,1083,27.07,100.0,Potatoes,149024.0
India,1993,66388.0,1083,27.07,100.0,"Rice, paddy",28303.0
India,1993,66388.0,1083,27.07,100.0,Sorghum,8981.0
India,1993,66388.0,1083,27.07,100.0,Soybeans,10857.0
India,1993,66388.0,1083,27.07,100.0,Sweet potatoes,85962.0
India,1993,66388.0,1083,27.07,100.0,Wheat,23267.0
India,1993,66388.0,1083,24.74,100.0,Cassava,230430.0
India,1993,66388.0,1083,24.74,100.0,Maize,16015.0
India,1993,66388.0,1083,24.74,100.0,Potatoes,149024.0
India,1993,66388.0,1083,24.74,100.0,"Rice, paddy",28303.0
India,1993,66388.0,1083,24.74,100.0,Sorghum,8981.0
India,1993,66388.0,1083,24.74,100.0,Soybeans,10857.0
India,1993,66388.0,1083,24.74,100.0,Sweet potatoes,85962.0
India,1993,66388.0,1083,24.74,100.0,Wheat,23267.0
India,1993,66388.0,1083,27.04,100.0,Cassava,230430.0
India,1993,66388.0,1083,27.04,100.0,Maize,16015.0
India,1993,66388.0,1083,27.04,100.0,Potatoes,149024.0
India,1993,66388.0,1083,27.04,100.0,"Rice, paddy",28303.0
India,1993,66388.0,1083,27.04,100.0,Sorghum,8981.0
India,1993,66388.0,1083,27.04,100.0,Soybeans,10857.0
India,1993,66388.0,1083,27.04,100.0,Sweet potatoes,85962.0
India,1993,66388.0,1083,27.04,100.0,Wheat,23267.0
India,1993,66388.0,1083,27.04,100.0,Cassava,230430.0
India,1993,66388.0,1083,27.04,100.0,Maize,16015.0
India,1993,66388.0,1083,27.04,100.0,Potatoes,149024.0
India,1993,66388.0,1083,27.04,100.0,"Rice, paddy",28303.0
India,1993,66388.0,1083,27.04,100.0,Sorghum,8981.0
India,1993,66388.0,1083,27.04,100.0,Soybeans,10857.0
India,1993,66388.0,1083,27.04,100.0,Sweet potatoes,85962.0
India,1993,66388.0,1083,27.04,100.0,Wheat,23267.0
India,1993,66388.0,1083,25.97,100.0,Cassava,230430.0
India,1993,66388.0,1083,25.97,100.0,Maize,16015.0
India,1993,66388.0,1083,25.97,100.0,Potatoes,149024.0
India,1993,66388.0,1083,25.97,100.0,"Rice, paddy",28303.0
India,1993,66388.0,1083,25.97,100.0,Sorghum,8981.0
India,1993,66388.0,1083,25.97,100.0,Soybeans,10857.0
India,1993,66388.0,1083,25.97,100.0,Sweet potatoes,85962.0
India,1993,66388.0,1083,25.97,100.0,Wheat,23267.0
India,1994,61357.0,1083,25.75,100.0,Cassava,245277.0
India,1994,61357.0,1083,25.75,100.0,Maize,14480.0
India,1994,61357.0,1083,25.75,100.0,Potatoes,166101.0
India,1994,61357.0,1083,25.75,100.0,"Rice, paddy",28645.0
India,1994,61357.0,1083,25.75,100.0,Sorghum,7786.0
India,1994,61357.0,1083,25.75,100.0,Soybeans,9106.0
India,1994,61357.0,1083,25.75,100.0,Sweet potatoes,84823.0
India,1994,61357.0,1083,25.75,100.0,Wheat,23796.0
India,1994,61357.0,1083,26.74,100.0,Cassava,245277.0
India,1994,61357.0,1083,26.74,100.0,Maize,14480.0
India,1994,61357.0,1083,26.74,100.0,Potatoes,166101.0
India,1994,61357.0,1083,26.74,100.0,"Rice, paddy",28645.0
India,1994,61357.0,1083,26.74,100.0,Sorghum,7786.0
India,1994,61357.0,1083,26.74,100.0,Soybeans,9106.0
India,1994,61357.0,1083,26.74,100.0,Sweet potatoes,84823.0
India,1994,61357.0,1083,26.74,100.0,Wheat,23796.0
India,1994,61357.0,1083,26.03,100.0,Cassava,245277.0
India,1994,61357.0,1083,26.03,100.0,Maize,14480.0
India,1994,61357.0,1083,26.03,100.0,Potatoes,166101.0
India,1994,61357.0,1083,26.03,100.0,"Rice, paddy",28645.0
India,1994,61357.0,1083,26.03,100.0,Sorghum,7786.0
India,1994,61357.0,1083,26.03,100.0,Soybeans,9106.0
India,1994,61357.0,1083,26.03,100.0,Sweet potatoes,84823.0
India,1994,61357.0,1083,26.03,100.0,Wheat,23796.0
India,1994,61357.0,1083,24.29,100.0,Cassava,245277.0
India,1994,61357.0,1083,24.29,100.0,Maize,14480.0
India,1994,61357.0,1083,24.29,100.0,Potatoes,166101.0
India,1994,61357.0,1083,24.29,100.0,"Rice, paddy",28645.0
India,1994,61357.0,1083,24.29,100.0,Sorghum,7786.0
India,1994,61357.0,1083,24.29,100.0,Soybeans,9106.0
India,1994,61357.0,1083,24.29,100.0,Sweet potatoes,84823.0
India,1994,61357.0,1083,24.29,100.0,Wheat,23796.0
India,1994,61357.0,1083,25.22,100.0,Cassava,245277.0
India,1994,61357.0,1083,25.22,100.0,Maize,14480.0
India,1994,61357.0,1083,25.22,100.0,Potatoes,166101.0
India,1994,61357.0,1083,25.22,100.0,"Rice, paddy",28645.0
India,1994,61357.0,1083,25.22,100.0,Sorghum,7786.0
India,1994,61357.0,1083,25.22,100.0,Soybeans,9106.0
India,1994,61357.0,1083,25.22,100.0,Sweet potatoes,84823.0
India,1994,61357.0,1083,25.22,100.0,Wheat,23796.0
India,1994,61357.0,1083,25.33,100.0,Cassava,245277.0
India,1994,61357.0,1083,25.33,100.0,Maize,14480.0
India,1994,61357.0,1083,25.33,100.0,Potatoes,166101.0
India,1994,61357.0,1083,25.33,100.0,"Rice, paddy",28645.0
India,1994,61357.0,1083,25.33,100.0,Sorghum,7786.0
India,1994,61357.0,1083,25.33,100.0,Soybeans,9106.0
India,1994,61357.0,1083,25.33,100.0,Sweet potatoes,84823.0
India,1994,61357.0,1083,25.33,100.0,Wheat,23796.0
India,1994,61357.0,1083,25.87,100.0,Cassava,245277.0
India,1994,61357.0,1083,25.87,100.0,Maize,14480.0
India,1994,61357.0,1083,25.87,100.0,Potatoes,166101.0
India,1994,61357.0,1083,25.87,100.0,"Rice, paddy",28645.0
India,1994,61357.0,1083,25.87,100.0,Sorghum,7786.0
India,1994,61357.0,1083,25.87,100.0,Soybeans,9106.0
India,1994,61357.0,1083,25.87,100.0,Sweet potatoes,84823.0
India,1994,61357.0,1083,25.87,100.0,Wheat,23796.0
India,1994,61357.0,1083,26.54,100.0,Cassava,245277.0
India,1994,61357.0,1083,26.54,100.0,Maize,14480.0
India,1994,61357.0,1083,26.54,100.0,Potatoes,166101.0
India,1994,61357.0,1083,26.54,100.0,"Rice, paddy",28645.0
India,1994,61357.0,1083,26.54,100.0,Sorghum,7786.0
India,1994,61357.0,1083,26.54,100.0,Soybeans,9106.0
India,1994,61357.0,1083,26.54,100.0,Sweet potatoes,84823.0
India,1994,61357.0,1083,26.54,100.0,Wheat,23796.0
India,1994,61357.0,1083,27.07,100.0,Cassava,245277.0
India,1994,61357.0,1083,27.07,100.0,Maize,14480.0
India,1994,61357.0,1083,27.07,100.0,Potatoes,166101.0
India,1994,61357.0,1083,27.07,100.0,"Rice, paddy",28645.0
India,1994,61357.0,1083,27.07,100.0,Sorghum,7786.0
India,1994,61357.0,1083,27.07,100.0,Soybeans,9106.0
India,1994,61357.0,1083,27.07,100.0,Sweet potatoes,84823.0
India,1994,61357.0,1083,27.07,100.0,Wheat,23796.0
India,1994,61357.0,1083,25.01,100.0,Cassava,245277.0
India,1994,61357.0,1083,25.01,100.0,Maize,14480.0
India,1994,61357.0,1083,25.01,100.0,Potatoes,166101.0
India,1994,61357.0,1083,25.01,100.0,"Rice, paddy",28645.0
India,1994,61357.0,1083,25.01,100.0,Sorghum,7786.0
India,1994,61357.0,1083,25.01,100.0,Soybeans,9106.0
India,1994,61357.0,1083,25.01,100.0,Sweet potatoes,84823.0
India,1994,61357.0,1083,25.01,100.0,Wheat,23796.0
India,1994,61357.0,1083,25.92,100.0,Cassava,245277.0
India,1994,61357.0,1083,25.92,100.0,Maize,14480.0
India,1994,61357.0,1083,25.92,100.0,Potatoes,166101.0
India,1994,61357.0,1083,25.92,100.0,"Rice, paddy",28645.0
India,1994,61357.0,1083,25.92,100.0,Sorghum,7786.0
India,1994,61357.0,1083,25.92,100.0,Soybeans,9106.0
India,1994,61357.0,1083,25.92,100.0,Sweet potatoes,84823.0
India,1994,61357.0,1083,25.92,100.0,Wheat,23796.0
India,1994,61357.0,1083,25.33,100.0,Cassava,245277.0
India,1994,61357.0,1083,25.33,100.0,Maize,14480.0
India,1994,61357.0,1083,25.33,100.0,Potatoes,166101.0
India,1994,61357.0,1083,25.33,100.0,"Rice, paddy",28645.0
India,1994,61357.0,1083,25.33,100.0,Sorghum,7786.0
India,1994,61357.0,1083,25.33,100.0,Soybeans,9106.0
India,1994,61357.0,1083,25.33,100.0,Sweet potatoes,84823.0
India,1994,61357.0,1083,25.33,100.0,Wheat,23796.0
India,1994,61357.0,1083,24.29,100.0,Cassava,245277.0
India,1994,61357.0,1083,24.29,100.0,Maize,14480.0
India,1994,61357.0,1083,24.29,100.0,Potatoes,166101.0
India,1994,61357.0,1083,24.29,100.0,"Rice, paddy",28645.0
India,1994,61357.0,1083,24.29,100.0,Sorghum,7786.0
India,1994,61357.0,1083,24.29,100.0,Soybeans,9106.0
India,1994,61357.0,1083,24.29,100.0,Sweet potatoes,84823.0
India,1994,61357.0,1083,24.29,100.0,Wheat,23796.0
India,1994,61357.0,1083,25.75,100.0,Cassava,245277.0
India,1994,61357.0,1083,25.75,100.0,Maize,14480.0
India,1994,61357.0,1083,25.75,100.0,Potatoes,166101.0
India,1994,61357.0,1083,25.75,100.0,"Rice, paddy",28645.0
India,1994,61357.0,1083,25.75,100.0,Sorghum,7786.0
India,1994,61357.0,1083,25.75,100.0,Soybeans,9106.0
India,1994,61357.0,1083,25.75,100.0,Sweet potatoes,84823.0
India,1994,61357.0,1083,25.75,100.0,Wheat,23796.0
India,1994,61357.0,1083,25.87,100.0,Cassava,245277.0
India,1994,61357.0,1083,25.87,100.0,Maize,14480.0
India,1994,61357.0,1083,25.87,100.0,Potatoes,166101.0
India,1994,61357.0,1083,25.87,100.0,"Rice, paddy",28645.0
India,1994,61357.0,1083,25.87,100.0,Sorghum,7786.0
India,1994,61357.0,1083,25.87,100.0,Soybeans,9106.0
India,1994,61357.0,1083,25.87,100.0,Sweet potatoes,84823.0
India,1994,61357.0,1083,25.87,100.0,Wheat,23796.0
India,1994,61357.0,1083,25.71,100.0,Cassava,245277.0
India,1994,61357.0,1083,25.71,100.0,Maize,14480.0
India,1994,61357.0,1083,25.71,100.0,Potatoes,166101.0
India,1994,61357.0,1083,25.71,100.0,"Rice, paddy",28645.0
India,1994,61357.0,1083,25.71,100.0,Sorghum,7786.0
India,1994,61357.0,1083,25.71,100.0,Soybeans,9106.0
India,1994,61357.0,1083,25.71,100.0,Sweet potatoes,84823.0
India,1994,61357.0,1083,25.71,100.0,Wheat,23796.0
India,1994,61357.0,1083,24.84,100.0,Cassava,245277.0
India,1994,61357.0,1083,24.84,100.0,Maize,14480.0
India,1994,61357.0,1083,24.84,100.0,Potatoes,166101.0
India,1994,61357.0,1083,24.84,100.0,"Rice, paddy",28645.0
India,1994,61357.0,1083,24.84,100.0,Sorghum,7786.0
India,1994,61357.0,1083,24.84,100.0,Soybeans,9106.0
India,1994,61357.0,1083,24.84,100.0,Sweet potatoes,84823.0
India,1994,61357.0,1083,24.84,100.0,Wheat,23796.0
India,1994,61357.0,1083,26.46,100.0,Cassava,245277.0
India,1994,61357.0,1083,26.46,100.0,Maize,14480.0
India,1994,61357.0,1083,26.46,100.0,Potatoes,166101.0
India,1994,61357.0,1083,26.46,100.0,"Rice, paddy",28645.0
India,1994,61357.0,1083,26.46,100.0,Sorghum,7786.0
India,1994,61357.0,1083,26.46,100.0,Soybeans,9106.0
India,1994,61357.0,1083,26.46,100.0,Sweet potatoes,84823.0
India,1994,61357.0,1083,26.46,100.0,Wheat,23796.0
India,1994,61357.0,1083,24.71,100.0,Cassava,245277.0
India,1994,61357.0,1083,24.71,100.0,Maize,14480.0
India,1994,61357.0,1083,24.71,100.0,Potatoes,166101.0
India,1994,61357.0,1083,24.71,100.0,"Rice, paddy",28645.0
India,1994,61357.0,1083,24.71,100.0,Sorghum,7786.0
India,1994,61357.0,1083,24.71,100.0,Soybeans,9106.0
India,1994,61357.0,1083,24.71,100.0,Sweet potatoes,84823.0
India,1994,61357.0,1083,24.71,100.0,Wheat,23796.0
